job,graph,iter,anneal-power,quadratic-model,graph_class,tstop,shil-coeff,cubic-model,project
2804,uf100-01.pubo,3,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2805,uf100-01.pubo,4,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2806,uf100-01.pubo,5,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2807,uf100-01.pubo,6,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2808,uf100-01.pubo,7,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2809,uf100-01.pubo,8,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2810,uf100-01.pubo,9,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2811,uf100-01.pubo,10,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2812,uf100-01.pubo,11,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2813,uf100-01.pubo,12,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2814,uf100-01.pubo,13,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2815,uf100-01.pubo,14,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2816,uf100-01.pubo,15,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2817,uf100-01.pubo,16,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2818,uf100-01.pubo,17,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2819,uf100-01.pubo,18,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2820,uf100-01.pubo,19,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2821,uf100-01.pubo,20,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2822,uf100-01.pubo,21,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2823,uf100-01.pubo,22,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2824,uf100-01.pubo,23,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2825,uf100-01.pubo,24,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2826,uf100-01.pubo,25,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2827,uf100-01.pubo,26,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2828,uf100-01.pubo,27,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2829,uf100-01.pubo,28,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2830,uf100-01.pubo,29,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2831,uf100-01.pubo,30,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2832,uf100-01.pubo,31,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2833,uf100-01.pubo,32,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2834,uf100-01.pubo,33,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2835,uf100-01.pubo,34,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2836,uf100-01.pubo,35,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2837,uf100-01.pubo,36,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2838,uf100-01.pubo,37,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2839,uf100-01.pubo,38,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2840,uf100-01.pubo,39,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2841,uf100-01.pubo,40,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2842,uf100-01.pubo,41,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2843,uf100-01.pubo,42,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2844,uf100-01.pubo,43,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2845,uf100-01.pubo,44,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2846,uf100-01.pubo,45,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2847,uf100-01.pubo,46,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2848,uf100-01.pubo,47,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2849,uf100-01.pubo,48,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2850,uf100-01.pubo,49,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2851,uf100-01.pubo,50,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2852,uf100-01.pubo,51,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2853,uf100-01.pubo,52,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2854,uf100-01.pubo,53,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2855,uf100-01.pubo,54,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2856,uf100-01.pubo,55,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2857,uf100-01.pubo,56,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2858,uf100-01.pubo,57,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2859,uf100-01.pubo,58,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2860,uf100-01.pubo,59,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2861,uf100-01.pubo,60,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2862,uf100-01.pubo,61,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2863,uf100-01.pubo,62,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2864,uf100-01.pubo,63,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2865,uf100-01.pubo,64,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2866,uf100-01.pubo,65,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2867,uf100-01.pubo,66,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2868,uf100-01.pubo,67,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2869,uf100-01.pubo,68,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2870,uf100-01.pubo,69,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2871,uf100-01.pubo,70,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2872,uf100-01.pubo,71,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2873,uf100-01.pubo,72,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2874,uf100-01.pubo,73,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2875,uf100-01.pubo,74,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2876,uf100-01.pubo,75,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2877,uf100-01.pubo,76,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2878,uf100-01.pubo,77,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2879,uf100-01.pubo,78,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2880,uf100-01.pubo,79,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2881,uf100-01.pubo,80,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2882,uf100-01.pubo,81,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2883,uf100-01.pubo,82,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2884,uf100-01.pubo,83,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2885,uf100-01.pubo,84,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2886,uf100-01.pubo,85,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2887,uf100-01.pubo,86,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2888,uf100-01.pubo,87,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2889,uf100-01.pubo,88,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2890,uf100-01.pubo,89,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2891,uf100-01.pubo,90,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2892,uf100-01.pubo,91,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2893,uf100-01.pubo,92,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2894,uf100-01.pubo,93,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2895,uf100-01.pubo,94,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2896,uf100-01.pubo,95,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2897,uf100-01.pubo,96,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2898,uf100-01.pubo,97,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2899,uf100-01.pubo,98,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2900,uf100-01.pubo,99,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2901,uf100-02.pubo,0,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2902,uf100-02.pubo,1,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2903,uf100-02.pubo,2,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2904,uf100-02.pubo,3,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2905,uf100-02.pubo,4,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2906,uf100-02.pubo,5,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2907,uf100-02.pubo,6,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2908,uf100-02.pubo,7,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2909,uf100-02.pubo,8,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2910,uf100-02.pubo,9,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2911,uf100-02.pubo,10,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2912,uf100-02.pubo,11,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2913,uf100-02.pubo,12,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2914,uf100-02.pubo,13,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2915,uf100-02.pubo,14,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2916,uf100-02.pubo,15,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2917,uf100-02.pubo,16,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2918,uf100-02.pubo,17,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2919,uf100-02.pubo,18,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2920,uf100-02.pubo,19,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2921,uf100-02.pubo,20,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2922,uf100-02.pubo,21,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2923,uf100-02.pubo,22,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2924,uf100-02.pubo,23,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2925,uf100-02.pubo,24,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2926,uf100-02.pubo,25,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2927,uf100-02.pubo,26,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2928,uf100-02.pubo,27,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2929,uf100-02.pubo,28,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2930,uf100-02.pubo,29,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2931,uf100-02.pubo,30,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2932,uf100-02.pubo,31,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2933,uf100-02.pubo,32,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2934,uf100-02.pubo,33,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2935,uf100-02.pubo,34,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2936,uf100-02.pubo,35,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2937,uf100-02.pubo,36,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2938,uf100-02.pubo,37,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2939,uf100-02.pubo,38,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2940,uf100-02.pubo,39,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2941,uf100-02.pubo,40,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2942,uf100-02.pubo,41,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2943,uf100-02.pubo,42,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2944,uf100-02.pubo,43,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2945,uf100-02.pubo,44,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2946,uf100-02.pubo,45,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2947,uf100-02.pubo,46,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2948,uf100-02.pubo,47,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2949,uf100-02.pubo,48,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2950,uf100-02.pubo,49,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2951,uf100-02.pubo,50,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2952,uf100-02.pubo,51,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2953,uf100-02.pubo,52,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2954,uf100-02.pubo,53,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2955,uf100-02.pubo,54,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2956,uf100-02.pubo,55,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2957,uf100-02.pubo,56,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2958,uf100-02.pubo,57,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2959,uf100-02.pubo,58,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2960,uf100-02.pubo,59,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2961,uf100-02.pubo,60,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2962,uf100-02.pubo,61,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2963,uf100-02.pubo,62,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2964,uf100-02.pubo,63,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2965,uf100-02.pubo,64,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2966,uf100-02.pubo,65,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2967,uf100-02.pubo,66,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2968,uf100-02.pubo,67,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2969,uf100-02.pubo,68,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2970,uf100-02.pubo,69,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2971,uf100-02.pubo,70,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2972,uf100-02.pubo,71,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2973,uf100-02.pubo,72,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2974,uf100-02.pubo,73,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2975,uf100-02.pubo,74,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2976,uf100-02.pubo,75,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2977,uf100-02.pubo,76,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2978,uf100-02.pubo,77,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2979,uf100-02.pubo,78,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2980,uf100-02.pubo,79,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2981,uf100-02.pubo,80,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2982,uf100-02.pubo,81,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2983,uf100-02.pubo,82,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2984,uf100-02.pubo,83,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2985,uf100-02.pubo,84,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2986,uf100-02.pubo,85,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2987,uf100-02.pubo,86,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2988,uf100-02.pubo,87,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2989,uf100-02.pubo,88,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2990,uf100-02.pubo,89,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2991,uf100-02.pubo,90,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2992,uf100-02.pubo,91,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2993,uf100-02.pubo,92,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2994,uf100-02.pubo,93,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2995,uf100-02.pubo,94,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2996,uf100-02.pubo,95,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2997,uf100-02.pubo,96,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2998,uf100-02.pubo,97,0,H1,oscillator_model/sat_pubo,100,0,H6,False
2999,uf100-02.pubo,98,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3000,uf100-02.pubo,99,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3001,uf100-03.pubo,0,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3002,uf100-03.pubo,1,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3003,uf100-03.pubo,2,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3004,uf100-03.pubo,3,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3005,uf100-03.pubo,4,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3006,uf100-03.pubo,5,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3007,uf100-03.pubo,6,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3008,uf100-03.pubo,7,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3009,uf100-03.pubo,8,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3010,uf100-03.pubo,9,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3011,uf100-03.pubo,10,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3012,uf100-03.pubo,11,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3013,uf100-03.pubo,12,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3014,uf100-03.pubo,13,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3015,uf100-03.pubo,14,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3016,uf100-03.pubo,15,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3017,uf100-03.pubo,16,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3018,uf100-03.pubo,17,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3019,uf100-03.pubo,18,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3020,uf100-03.pubo,19,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3021,uf100-03.pubo,20,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3022,uf100-03.pubo,21,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3023,uf100-03.pubo,22,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3024,uf100-03.pubo,23,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3025,uf100-03.pubo,24,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3026,uf100-03.pubo,25,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3027,uf100-03.pubo,26,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3028,uf100-03.pubo,27,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3029,uf100-03.pubo,28,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3030,uf100-03.pubo,29,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3031,uf100-03.pubo,30,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3032,uf100-03.pubo,31,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3033,uf100-03.pubo,32,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3034,uf100-03.pubo,33,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3035,uf100-03.pubo,34,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3036,uf100-03.pubo,35,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3037,uf100-03.pubo,36,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3038,uf100-03.pubo,37,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3039,uf100-03.pubo,38,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3040,uf100-03.pubo,39,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3041,uf100-03.pubo,40,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3042,uf100-03.pubo,41,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3043,uf100-03.pubo,42,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3044,uf100-03.pubo,43,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3045,uf100-03.pubo,44,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3046,uf100-03.pubo,45,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3047,uf100-03.pubo,46,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3048,uf100-03.pubo,47,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3049,uf100-03.pubo,48,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3050,uf100-03.pubo,49,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3051,uf100-03.pubo,50,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3052,uf100-03.pubo,51,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3053,uf100-03.pubo,52,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3054,uf100-03.pubo,53,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3055,uf100-03.pubo,54,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3056,uf100-03.pubo,55,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3057,uf100-03.pubo,56,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3058,uf100-03.pubo,57,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3059,uf100-03.pubo,58,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3060,uf100-03.pubo,59,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3061,uf100-03.pubo,60,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3062,uf100-03.pubo,61,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3063,uf100-03.pubo,62,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3064,uf100-03.pubo,63,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3065,uf100-03.pubo,64,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3066,uf100-03.pubo,65,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3067,uf100-03.pubo,66,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3068,uf100-03.pubo,67,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3069,uf100-03.pubo,68,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3070,uf100-03.pubo,69,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3071,uf100-03.pubo,70,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3072,uf100-03.pubo,71,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3073,uf100-03.pubo,72,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3074,uf100-03.pubo,73,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3075,uf100-03.pubo,74,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3076,uf100-03.pubo,75,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3077,uf100-03.pubo,76,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3078,uf100-03.pubo,77,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3079,uf100-03.pubo,78,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3080,uf100-03.pubo,79,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3081,uf100-03.pubo,80,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3082,uf100-03.pubo,81,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3083,uf100-03.pubo,82,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3084,uf100-03.pubo,83,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3085,uf100-03.pubo,84,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3086,uf100-03.pubo,85,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3087,uf100-03.pubo,86,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3088,uf100-03.pubo,87,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3089,uf100-03.pubo,88,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3090,uf100-03.pubo,89,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3091,uf100-03.pubo,90,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3092,uf100-03.pubo,91,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3093,uf100-03.pubo,92,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3094,uf100-03.pubo,93,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3095,uf100-03.pubo,94,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3096,uf100-03.pubo,95,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3097,uf100-03.pubo,96,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3098,uf100-03.pubo,97,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3099,uf100-03.pubo,98,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3100,uf100-03.pubo,99,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3101,uf100-04.pubo,0,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3102,uf100-04.pubo,1,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3103,uf100-04.pubo,2,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3104,uf100-04.pubo,3,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3105,uf100-04.pubo,4,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3106,uf100-04.pubo,5,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3107,uf100-04.pubo,6,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3108,uf100-04.pubo,7,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3109,uf100-04.pubo,8,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3110,uf100-04.pubo,9,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3111,uf100-04.pubo,10,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3112,uf100-04.pubo,11,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3113,uf100-04.pubo,12,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3114,uf100-04.pubo,13,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3115,uf100-04.pubo,14,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3116,uf100-04.pubo,15,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3117,uf100-04.pubo,16,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3118,uf100-04.pubo,17,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3119,uf100-04.pubo,18,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3120,uf100-04.pubo,19,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3121,uf100-04.pubo,20,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3122,uf100-04.pubo,21,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3123,uf100-04.pubo,22,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3124,uf100-04.pubo,23,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3125,uf100-04.pubo,24,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3126,uf100-04.pubo,25,0,H1,oscillator_model/sat_pubo,100,0,H6,False
3127,uf100-04.pubo,26,0,H1,oscillator_model/sat_pubo,100,0,H6,False
